domain,company,vertical,industry_raw,region,source,list_year
mediaboard.com,Mediaboard,services_other,Media,eu,ft1000_wayback:20220301043147,2022
zanatta.de,ZANATTA media group,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
plugindigital.com,Plug In Digital,services_other,Media,eu,ft1000_wayback:20220301043147,2022
mgvision.com,MGvision,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
discoup.com,Discoup.com,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
gedankenburg.de,Gedankenburg,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
lgssportlab.com,LGS SportLab,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
brainpull.com,Brainpull,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
wiseband.com,Wiseband,services_other,Media,eu,ft1000_wayback:20220301043147,2022
invibes.com,Invibes Advertising,software_saas,Technology,eu,ft1000_wayback:20220301043147,2022
soldats.paris,SOLDATS FILMS,services_other,Media,eu,ft1000_wayback:20220301043147,2022
ogury.com,Ogury,services_other,Advertising,uk,ft1000_wayback:20220301043147,2022
89up.org,89up,services_other,Advertising,uk,ft1000_wayback:20220301043147,2022
whites.agency,Whites Agency,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
peoplegrapher.com,peoplegrapher,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
faktenkontor-group.de,Faktenkontor,services_other,Advertising,eu,ft1000_wayback:20220301043147,2022
bornlicensing.com,Born Licensing,services_other,Advertising,uk,ft1000_wayback:20210331132419,2021
foamballholdings.com,Foamball Holdings,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
visioniq.de,VisionIQ marketing & communication,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
adsmurai.com,Adsmurai,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
smarketer.co.uk,Smarketer,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
remerge.io,Remerge,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
al-one.it,Al-One,services_other,Media,eu,ft1000_wayback:20210331132419,2021
anniebonnie.com,Annie Bonnie,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
ready2fly.it,Ready 2 Fly,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
noonic.com,Noonic,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
onefiftyconsultancy.com,OneFifty Consultancy,services_other,Sales & Marketing,uk,ft1000_wayback:20210331132419,2021
pomilioblumm.eu,Pomilio Blumm,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
fattorialefonti.it,Le Fonti,services_other,Media,eu,ft1000_wayback:20210331132419,2021
agcapps.com,AG Consultancy & Apps,software_saas,Technology,uk,ft1000_wayback:20210331132419,2021
webmediarm.com,WebmediaRM,services_other,Media,eu,ft1000_wayback:20210331132419,2021
digitalmind.rs,Digitalmind,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
adquality.fr,Adquality,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
onceuponatime.agency,Once Upon A Time Global,services_other,Advertising,uk,ft1000_wayback:20210331132419,2021
liquisign.de,Liquisign OHG,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
smartbeautyconzept.de,Smart Beauty Conzept,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
eurosagency.eu,Euros Agency Group,services_other,Management Consulting,eu,ft1000_wayback:20210331132419,2021
aufgesang.de,Aufgesang,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
thecookiesfactory.com,Cookies Factory,services_other,Media,eu,ft1000_wayback:20210331132419,2021
webranking.agency,Webranking,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
digitalangels.com,Digital Angels,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
playground.it,Playground,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
marketsolutions.se,Market Solutions Sverige,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
magilla.company,Magilla,services_other,Advertising,eu,ft1000_wayback:20210331132419,2021
junglecreations.com,Jungle Creations,services_other,Media,uk,ft1000_wayback:20230425220624,2020
eskimoz.fr,Eskimoz,services_other,Media,eu,ft1000_wayback:20230425220624,2020
vidsy.co,Vidsy Media,services_other,Advertising,uk,ft1000_wayback:20230425220624,2020
theinsidersnet.com,Grapevine (The Insiders),services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
viralize.com,Viralize,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
youlovewords.com,YouLoveWords,services_other,Media,eu,ft1000_wayback:20230425220624,2020
accenta.de,ACCENTA Music,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
weareelements.io,Elements Talent Consultancy,software_saas,Technology,uk,ft1000_wayback:20230425220624,2020
miyagieyewear.com,Miyagi,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
q.agency,Q Agency,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
lockwoodpublishing.com,Lockwood Publishing,software_saas,Games industry,uk,ft1000_wayback:20230425220624,2020
proficio.io,Proficio Marketing,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
reversemediagroup.com,Reverse Media Group,services_other,Media,uk,ft1000_wayback:20230425220624,2020
grabyo.com,Grabyo,services_other,Media,uk,ft1000_wayback:20230425220624,2020
buzzoole.com,Buzzoole,services_other,Media,eu,ft1000_wayback:20230425220624,2020
reech.com,Reech,services_other,Media,eu,ft1000_wayback:20230425220624,2020
newadventures.nl,New adVentures,services_other,Media,eu,ft1000_wayback:20230425220624,2020
holla.fi,Holla Online,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
synapsy.events,Synapsy,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
omniatechnologiesgroup.com,Omnia Group,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
readly.com,Readly International,services_other,Media,eu,ft1000_wayback:20230425220624,2020
dcmn.com,DCMN,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
willie-beamen.com,WILLIE BEAMEN,services_other,Media,eu,ft1000_wayback:20230425220624,2020
wma.agency,Weller Media Agency (WMA),services_other,Sales & Marketing,uk,ft1000_wayback:20230425220624,2020
caffeina.com,Caffeina,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
grupatense.pl,Grupa TENSE,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
sassijunior.com,Sassi Editore,services_other,Media,eu,ft1000_wayback:20230425220624,2020
clone-media.co.uk,Clone Media Technology,services_other,Sales & Marketing,uk,ft1000_wayback:20230425220624,2020
sealmedia.us,seal Media,software_saas,Technology,eu,ft1000_wayback:20230425220624,2020
capitalcomevents.com,Capitalcom Events,services_other,Media,eu,ft1000_wayback:20230425220624,2020
plimsollproductions.com,Plimsoll Productions,services_other,Media,uk,ft1000_wayback:20230425220624,2020
flexilivre.com,FlexiLivre,services_other,Media,eu,ft1000_wayback:20230425220624,2020
placetobemedia.com,Place to Be Media,services_other,Media,eu,ft1000_wayback:20230425220624,2020
vemacoop.com,Ve. Ma. Soc. Coop. Di Servizi,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
kerris.pl,KERRIS Group,services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
sidn.es,Sistemas Informáticos de Negocio (SIDN),services_other,Advertising,eu,ft1000_wayback:20230425220624,2020
getitc.com,Agency Matrix,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
agencybloc.com,AgencyBloc,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
agencysmart.com,AgencySmart,fintech_insurance,Insurance Agency Management,,g2.com_wayback,2022
vertafore.com,AMS360,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
appliedsystems.com,Applied Epic,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
docusign.com,DocuSign,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
ezlynx.com,EZLynx,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
hawksoft.com,HawkSoft,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
dropbox.com,HelloSign,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
onespan.com,OneSpan Sign,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
esotech.com,TLDCRM,fintech_insurance,Insurance Agency Management,us,g2.com_wayback,2022
121corp.com,121 USA,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
1point21interactive.com,1Point21 Interactive,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
2a.consulting,2A Consulting,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
30lines.com,30 Lines,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
30point.com,30 Point Strategies,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
360wraps.com,360 Wraps,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
3bluemedia.com,3Blue Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
540.co,540.co,services_other,Government Services,us,inc.com_api_i5list,2019
5by5agency.com,5by5,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
829llc.com,829 Studios,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
90octane.com,90octane,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
919marketing.com,919 Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
97thfloor.com,97th Floor,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
a1cpartners.com,A1C Partners,services_other,Government Services,us,inc.com_api_i5list,2019
absoluteweb.com,Absolute Web,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
abstraktmg.com,Abstrakt Marketing Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
accesstca.com,Access TCA,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
activatems.com,Activate Marketing Services,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
actualtechmedia.com,Actual Tech Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
adcellerant.com,AdCellerant,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
addventures.com,(add)ventures,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
adeptusasi.com,Adeptus Solution,services_other,Government Services,us,inc.com_api_i5list,2019
adficient.com,AdFicient,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
adhoc.team,Ad Hoc,services_other,Government Services,us,inc.com_api_i5list,2019
adpearance.com,Adpearance,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
adresultsmedia.com,Ad Results Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
adtheorent.com,AdTheorent,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
advantagefamily.com,Advantage Media Group,services_other,Media,us,inc.com_api_i5list,2019
advertisepurple.com,Advertise Purple,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
advoc8.com,Advoc8,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
advproj.com,Advanced Project Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
adwerx.com,Adwerx,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
aerodyneindustries.com,Aerodyne Industries,services_other,Government Services,us,inc.com_api_i5list,2019
aevex.com,AEVEX Aerospace,services_other,Government Services,us,inc.com_api_i5list,2019
agency672.com,AGENCY672,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
agencyea.com,Agency EA,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
agentelite.com,Agent Elite,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
aimyes.com,Automotive Internet Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
aldevra.com,Aldevra,services_other,Government Services,us,inc.com_api_i5list,2019
alightanalytics.com,Alight Analytics,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
alleghenyst.com,Allegheny Science & Technology,services_other,Government Services,us,inc.com_api_i5list,2019
allturna.com,Allturna,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
alphaomega.com,Alpha Omega,services_other,Government Services,us,inc.com_api_i5list,2019
altavistasp.com,AltaVista Strategic Partners,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
altitudemarketing.com,Altitude Marketing,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
ampliodigital.com,Amplio Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
amsivedigital.com,Amsive Digital,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
anchorww.com,Anchor Worldwide,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
anchour.com,Anchour,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
apollointeractive.com,Apollo Interactive,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
applied-dev.com,Applied Development,services_other,Government Services,us,inc.com_api_i5list,2019
appliedtechnologyservices.com,Applied Technology Services,services_other,Government Services,us,inc.com_api_i5list,2019
appliedtrg.com,Applied Training Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
appsflyer.com,AppsFlyer,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
apscentral.com,APS Marketing Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
arcalea.com,Arcalea,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
ardenteagle.com,Ardent Eagle Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
armconsultingonline.com,ARM Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
arslimited.com,ARServices,services_other,Government Services,us,inc.com_api_i5list,2019
artfulliving.com,Artful Living,services_other,Media,us,inc.com_api_i5list,2019
artisanmedia.com,Artisan Media Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
artlinconsulting.com,Artlin Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
asec3.com,Advanced Strategic Enterprise Concepts 3,services_other,Government Services,us,inc.com_api_i5list,2019
assured-consulting.com,Assured Consulting Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
atlasresearch.us,Atlas Research,services_other,Government Services,us,inc.com_api_i5list,2019
atlinc-ga.com,Advanced Technology Logistics,services_other,Government Services,us,inc.com_api_i5list,2019
audiencex.com,AUDIENCEX,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
avenuelink.com,Avenue Link,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
avian.com,AVIAN,services_other,Government Services,us,inc.com_api_i5list,2019
axiomstrategies.com,Axiom Strategies,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
azimuth-corp.com,Azimuth,services_other,Government Services,us,inc.com_api_i5list,2019
bahfed.com,BahFed,services_other,Government Services,us,inc.com_api_i5list,2019
barnallen.com,BarnAllen Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
barone.net,Barone Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
bcvsocial.com,BCV Social,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bdg.com,BDG Media,services_other,Media,us,inc.com_api_i5list,2019
bdionline.com,Business Development Institute,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
beckershospitalreview.com,Becker's Healthcare,services_other,Media,us,inc.com_api_i5list,2019
bemarketing.com,beMarketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bematrix.com,BeMatrix (USA),services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
benchworks.com,Benchworks,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bengroup.com,BEN,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
besocialpr.com,Be Social,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bespokesportsmarketing.com,Bespoke Sports & Entertainment,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
bgs-llc.com,Boston Government Services,services_other,Government Services,us,inc.com_api_i5list,2019
bidwise.com,Bidwise,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bigleap.com,Big Leap,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bigoutdoor.com,Big Outdoor,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
billygeneismarketing.com,Billy Gene Is Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
biziq.com,BizIQ,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bizstream.com,BizStream,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bizzellcorp.com,Bizzell Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
blastanalytics.com,Blast Analytics & Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
blueairtraining.com,Blue Air Training,services_other,Government Services,us,inc.com_api_i5list,2019
bluecorona.com,Blue Corona,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bluedoorconsulting.com,Blue Door Consulting,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
bluefireleads.com,Blue Fire Leads,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bluewater.tv,Bluewater Media,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
bluewheelmedia.com,Blue Wheel Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bombora.com,Bombora,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
boomerangdm.com,Boomerang DM,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bottlerocketmedia.net,Bottle Rocket Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bowstring.tv,Aurora Imaging Company,services_other,Media,us,inc.com_api_i5list,2019
bpdadvertising.com,Brown Parker & DeMarinis Advertising,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
bpobpo.com,BPO USA,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
brandbureau.com,Brand Bureau,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
branding-proforma.com,The Branding Agency Powered by Proforma,services_other,Business Products & Services,us,inc.com_api_i5list,2019
brandito.net,Brandito,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
braunagency.com,The Braun Agency,fintech_insurance,Insurance,us,inc.com_api_i5list,2019
brc2.com,Bevilacqua Research Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
brightideas.co,Maverick Media Ventures,services_other,Business Products & Services,us,inc.com_api_i5list,2019
brilliantink.com,Brilliant Ink,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
brillient.net,Brillient Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
brillmedia.co,Brill Media,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
brink.com,Brink,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
broadleaf-inc.com,Broadleaf,services_other,Government Services,us,inc.com_api_i5list,2019
bullseyestrategy.com,Bullseye Strategy,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
burgosgroup.com,Burgos Group,services_other,Government Services,us,inc.com_api_i5list,2019
bydash.com,StoreBound,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
calibercorporate.com,Caliber Corporate Advisers,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
cambriasolutions.com,Cambria Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
canalecomm.com,Canale Communications,services_other,Media,us,inc.com_api_i5list,2019
candrpr.com,C&R PR,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
capitaledgeconsulting.com,Capital Edge Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
carahsoft.com,Carahsoft Technology,services_other,Government Services,us,inc.com_api_i5list,2019
cardata.us,CarData,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
ccgideas.com,Cummings Creative Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
cetechs.net,Cetechs,services_other,Government Services,us,inc.com_api_i5list,2019
cevansconsulting.com,C Evans Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
cfolinternational.com,CFOL International,services_other,Government Services,us,inc.com_api_i5list,2019
chackamarketing.com,Chacka Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
chair10marketing.com,Chair 10 Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
chandratech.com,Chandra Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
changeis.com,Changeis,services_other,Government Services,us,inc.com_api_i5list,2019
changemediagroup.com,Change Media Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
chloeta.com,Chloeta,services_other,Government Services,us,inc.com_api_i5list,2019
choosesds.com,Strategic Digital Services,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
choozle.com,Choozle,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
ciconix.com,CICONIX,services_other,Government Services,us,inc.com_api_i5list,2019
cintel-inc.com,Cintel,services_other,Government Services,us,inc.com_api_i5list,2019
circaedu.com,Circa Interactive,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
citylifestyle.com,City Lifestyle,services_other,"Media, Arts & Entertainment",us,inc.com_api_i5list,2019
civicplus.com,CivicPlus,services_other,Government Services,us,inc.com_api_i5list,2019
clientcommand.com,Client Command,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
clinicalmind.com,ClinicalMind,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
clutch.co,Clutch,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
cmredge.com,Creative Marketing Resources,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
cmtservicesinc.com,CMT Services,services_other,Government Services,us,inc.com_api_i5list,2019
cogent-2000.com,Cogent Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
collabralink.com,CollabraLink Technologies,services_other,Government Services,us,inc.com_api_i5list,2019
collectivemeasures.com,Collective Measures,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
collegehunkshaulingjunk.com,College Hunks Hauling Junk and Moving Philadelphia,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2019
commcreative.com,CommCreative,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
commonthreadco.com,Common Thread Collective,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
concoursefederal.com,Concourse Federal Group,services_other,Government Services,us,inc.com_api_i5list,2019
connect.media,Connect Group Media,services_other,Media,us,inc.com_api_i5list,2019
consolidus.com,Consolidus,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
consumeracquisition.com,ConsumerAcquisition.com,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
consumeraffairs.com,ConsumerAffairs,services_other,Media,us,inc.com_api_i5list,2019
contractsolutions-inc.com,Contract Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
convergeconsulting.org,Converge Consulting,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
conversionlogix.com,Conversion Logix,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
convertitmarketing.com,Convert IT Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
converzemedia.com,Converze Media Group,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
corefact.com,Corefact,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
corneralliance.com,Corner Alliance,services_other,Government Services,us,inc.com_api_i5list,2019
cortinasolutions.com,Cortina Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
cosolutions.com,CoSolutions,services_other,Government Services,us,inc.com_api_i5list,2019
couponcause.com,CouponCause.com,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
cppgs.com,Clason Point Partners,services_other,Government Services,us,inc.com_api_i5list,2019
crctoday.com,"Clear Resolution Consulting, (CRC)",services_other,Government Services,us,inc.com_api_i5list,2019
creativestatex.com,Creative State Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
creativestudiopromo.com,Creative Studio Promotions,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
creativesyscon.com,Creative Systems and Consulting,services_other,Government Services,us,inc.com_api_i5list,2019
credence-llc.com,Credence Management Solutions,services_other,Government Services,us,inc.com_api_i5list,2019
crisp.co,Crisp,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
crisp.marketing,Crisp Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
criterion-sys.com,Criterion Systems,services_other,Government Services,us,inc.com_api_i5list,2019
csquaredsocial.com,C Squared Social,services_other,"Advertising, Marketing & PR",us,inc.com_api_i5list,2019
culmen.com,Culmen International,services_other,Government Services,us,inc.com_api_i5list,2019
culpritcreative.com,Culprit Creative,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
curlkit.com,Curlkit,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
dagger.agency,Dagger,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
darkbladesystems.com,Darkblade Systems Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
dataclover.com,DataClover,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
davenporttheatrical.com,Davenport Theatrical Enterprises,services_other,Media,us,inc.com_api_i5list,2019
dciny.org,Dciny,services_other,Media,us,inc.com_api_i5list,2019
decisionpointcorp.com,DecisionPoint Corporation,services_other,Government Services,us,inc.com_api_i5list,2019
decodeadvertising.com,Decode Digital Marketing,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
degdigital.com,DEG,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
deltasands.com,Delta Solutions & Strategies,services_other,Government Services,us,inc.com_api_i5list,2019
dentalqore.com,DentalQore,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
designextensions.com,Design Extensions,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
digitalbrew.com,Digital Brew,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
digitaledge.marketing,Digital Edge,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
digitalhyve.com,Digital Hyve,services_other,Advertising & Marketing,us,inc.com_api_i5list,2019
